ID1;HHID;QHCLUSTER;QHNUMBER;QHHOME;QH91;QH93;QH95;QH96;QH96A;QH96M;QH96AC;QH97D;QH97M;QH97A;QH99;QH101;QH103;QH106;QHVIOLEN
2022;      000101701;1;17;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      000102201;1;22;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000105201;1;52;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      000105301;1;53;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;1
2022;      000105501;1;55;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      000108301;1;83;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      000108501;1;85;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      000110301;1;103;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      000110701;1;107;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000300601;3;6;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;3
2022;      000301201;3;12;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      000302201;3;22;1; ;2;1;1;0;2;2; ; ; ; ;1;2;2;2
2022;      000306001;3;60;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000307101;3;71;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000307201;3;72;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;2
2022;      000308901;3;89;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;1
2022;      000309701;3;97;1;2;2;2; ; ; ; ; ; ; ;1;2;2; ;0
2022;      000312501;3;125;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      000313801;3;138;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000601501;6;15;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000602501;6;25;1; ;2;2; ; ; ; ; ; ; ;2;2;2;2;2
2022;      000603801;6;38;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;1
2022;      000606201;6;62;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      000611901;6;119;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;1
2022;      000615801;6;158;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000617601;6;176;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;4
2022;      000618001;6;180;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      000700801;7;8;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      000701001;7;10;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      000701901;7;19;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000703401;7;34;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      000704801;7;48;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000705201;7;52;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      000705401;7;54;1; ;2;2; ; ; ; ; ; ; ; ;2;1; ;0
2022;      000705701;7;57;1; ;2;2; ; ; ; ; ; ; ; ;1;2;1;2
2022;      000707801;7;78;1; ;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      000708801;7;88;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000804501;8;45;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000805601;8;56;1;2;2;1;3;5;4;2; ; ; ;2;2;2;2;3
2022;      000806201;8;62;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      000811301;8;113;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      000811401;8;114;1; ;2;1;2;7;4;2; ; ; ;2;2;2; ;0
2022;      000813201;8;132;1;2;2;2; ; ; ; ; ; ; ; ;1;2; ;2
2022;      000815001;8;150;1; ;2;1;2;3;4;2; ; ; ; ;2;2;2;2
2022;      000900601;9;6;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;3
2022;      000904701;9;47;1; ;2;2; ; ; ; ; ; ; ;1;2;2;2;3
2022;      000907101;9;71;1; ;2;1;2;8;8;2; ; ; ; ;2;2;2;2
2022;      000909301;9;93;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000910301;9;103;1;2;2;1;1;2;2;2; ; ; ; ;1;1;2;1
2022;      000911101;9;111;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      000912201;9;122;1; ;2;1;2;3;1;2; ; ; ; ;1;2;2;2
2022;      001000901;10;9;1; ;2;2; ; ; ; ; ; ; ; ;1;1;2;1
2022;      001003401;10;34;1; ;2;1;2;7;0;2; ; ; ; ;1;2;2;2
2022;      001004601;10;46;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      001005201;10;52;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;5
2022;      001005901;10;59;1; ;2;2; ; ; ; ; ; ; ;1;2;2; ;0
2022;      001006301;10;63;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      001006601;10;66;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;3
2022;      001007001;10;70;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;1
2022;      001007901;10;79;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      001009301;10;93;1;2;2;2; ; ; ; ; ; ; ; ;1;2; ;1
2022;      001104001;11;40;1;2;2;2; ; ; ; ; ; ; ; ;2;1; ;2
2022;      001105301;11;53;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001106401;11;64;1;2;2;2; ; ; ; ; ; ; ; ;1;1;2;7
2022;      001108201;11;82;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;3
2022;      001108401;11;84;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      001109801;11;98;1;2;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      001110201;11;102;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001110401;11;104;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      001200801;12;8;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;3
2022;      001202701;12;27;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001204801;12;48;1;2;2;2; ; ; ; ; ; ; ;2;2;2;2;3
2022;      001205101;12;51;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;1
2022;      001207401;12;74;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;3
2022;      001208801;12;88;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      001210901;12;109;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;1
2022;      001211301;12;113;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      001212601;12;126;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      001301401;13;14;1; ;2;1;2;1;1;2; ; ; ; ;1;1;2;3
2022;      001302101;13;21;1; ;2;1;2;8;0;2; ; ; ; ;1;2;2;2
2022;      001303801;13;38;1; ;2;1;2;3;1;2; ; ; ;2;2;2; ;2
2022;      001304401;13;44;1;2;2;2; ; ; ; ; ; ; ;2;1;2;2;7
2022;      001304501;13;45;1;2;2;2; ; ; ; ; ; ; ;2;2;2; ;3
2022;      001304502;13;45;2; ;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      001304503;13;45;3; ;2;1;2;1;0;2; ; ; ; ;2;2;2;2
2022;      001304601;13;46;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      001305601;13;56;1;2;2;2; ; ; ; ; ; ; ; ;1;2; ;3
2022;      001306101;13;61;1; ;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      001309001;13;90;1;2;2;1;2;2;0;2; ; ; ; ;1;2; ;2
2022;      001309901;13;99;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      001501701;15;17;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001502201;15;22;1;2;2;1;1;12;0;2; ; ; ; ;1;2; ;1
2022;      001502401;15;24;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;1
2022;      001502501;15;25;1; ;2;2; ; ; ; ; ; ; ;2;1;2;2;4
2022;      001505801;15;58;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      001506901;15;69;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001509201;15;92;1; ;2;2; ; ; ; ; ; ; ;2;2;2;2;2
2022;      001512401;15;124;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001513101;15;131;1; ;2;2; ; ; ; ; ; ; ; ;1;2; ;1
2022;      001513102;15;131;2;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      001601801;16;18;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      001603101;16;31;1; ;2;2; ; ; ; ; ; ; ; ;1;2; ;0
2022;      001604001;16;40;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;3
2022;      001604101;16;41;1;2;2;1;2;10;5;2; ; ; ; ;2;2; ;2
2022;      001605001;16;50;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;1
2022;      001605501;16;55;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;1
2022;      001606101;16;61;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001607001;16;70;1;2;2;1;1;10;4;2; ; ; ; ;1;2;2;4
2022;      001607701;16;77;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001608101;16;81;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      001700901;17;9;1; ;2;2; ; ; ; ; ; ; ; ;1;2; ;2
2022;      001701501;17;15;1; ; ;2; ; ; ; ; ; ; ; ;1;2;2;1
2022;      001703701;17;37;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001704901;17;49;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      001706401;17;64;1; ;2;1;2;9;3;2; ; ; ; ;1;2;2;2
2022;      001710401;17;104;1;2;2;2; ; ; ; ; ; ; ;2;2;2;2;2
2022;      001710402;17;104;2;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001712501;17;125;1;2;2;2; ; ; ; ; ; ; ; ;1;2; ;2
2022;      001712601;17;126;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      001714901;17;149;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      001801601;18;16;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;3
2022;      001802001;18;20;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      001803001;18;30;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;4
2022;      001803201;18;32;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;3
2022;      001804501;18;45;1;2;2;1;1;2;0;2; ; ; ;2;2;2; ;0
2022;      001806801;18;68;1;2;2;1;1;6;0;2; ; ; ; ;1;2;2;1
2022;      001807101;18;71;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      001807601;18;76;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      001808301;18;83;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      002001501;20;15;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      002004101;20;41;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      002005501;20;55;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      002005601;20;56;1; ;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      002007801;20;78;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      002009501;20;95;1;2;2;2; ; ; ; ; ; ; ; ;1;2; ;2
2022;      002012101;20;121;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      002013001;20;130;1; ;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      002013801;20;138;1;2;2;1;2;3;4;2; ; ; ;2;2;2; ;0
2022;      002101501;21;15;1; ;2;1;2;5;0;2; ; ; ; ;1;2; ;2
2022;      002103501;21;35;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      002104501;21;45;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      002105201;21;52;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      002106101;21;61;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;5
2022;      002106901;21;69;1; ;2;2; ; ; ; ; ; ; ;1;2;2; ;0
2022;      002107401;21;74;1; ;2;1;2;5;0;2; ; ; ; ;1;2;2;2
2022;      002110801;21;108;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      002111501;21;115;1;2;2;1;2;4;0;2; ; ; ; ;1;2;2;2
2022;      002112001;21;120;1; ;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      002200801;22;8;1; ;2;1;1;7;0;2; ; ; ; ;1;2;2;1
2022;      002202001;22;20;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      002202101;22;21;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      002203701;22;37;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      002207901;22;79;1; ;2;1;2;3;0;2; ; ; ; ;1;2;2;2
2022;      002209301;22;93;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;0
2022;      002210601;22;106;1; ;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      002210901;22;109;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      002213501;22;135;1;2;2;2; ; ; ; ; ; ; ;2;2;2; ;3
2022;      002301201;23;12;1; ;2;1;2;7;0;2; ; ; ; ;2;2; ;2
2022;      002301301;23;13;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      002305001;23;50;1;2;2;1;1;10;0;2; ; ; ; ;2;2; ;2
2022;      002305101;23;51;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      002306301;23;63;1;2;2;2; ; ; ; ; ; ; ; ;1;1;2;2
2022;      002307801;23;78;1; ;2;1;1;3;0;2; ; ; ; ;1;2;2;2
2022;      002308301;23;83;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      002312001;23;120;1; ;2;1;2;9;0;2; ; ; ; ;2;2;2;2
2022;      002700901;27;9;1; ;2;2; ; ; ; ; ; ; ;2;2;2;2;2
2022;      002701601;27;16;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      002702101;27;21;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      002702601;27;26;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      002704701;27;47;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      002705501;27;55;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;4
2022;      002707201;27;72;1;2;2;1;2;2;10;2; ; ; ; ;2;2;2;2
2022;      002708501;27;85;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;1
2022;      002901401;29;14;1;2;2;1;1;13;98;2; ; ; ; ;1;2;2;7
2022;      002901601;29;16;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      002901801;29;18;1;2;2;1;1;8;0;2; ; ; ; ;1;2;2;2
2022;      002901901;29;19;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      002902001;29;20;1; ;2;1;1;3;98;2; ; ; ; ;2;2; ;1
2022;      002902201;29;22;1;2;2;1;2;13;98;2; ; ; ; ;1;2; ;2
2022;      002902301;29;23;1; ;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      002902501;29;25;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;1
2022;      002902601;29;26;1;2;2;1;2;10;5;2; ; ; ; ;1;2;2;3
2022;      002908401;29;84;1; ;2;1;2;5;5;2; ; ; ; ;1;2;2;2
2022;      002908501;29;85;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      002908701;29;87;1; ;2;1;2;5;0;2; ; ; ; ;1;2;2;2
2022;      002908801;29;88;1;2;2;1;1;10;4;2; ; ; ; ;2;2; ;0
2022;      002908901;29;89;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003001301;30;13;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003001401;30;14;1;2;2;1;2;8;4;2; ; ; ; ;1;2;2;3
2022;      003001501;30;15;1; ;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003001601;30;16;1; ;2;1;2;10;4;2; ; ; ; ;1;2; ;2
2022;      003014001;30;140;1;2;2;2; ; ; ; ; ; ; ;1;2;2;2;5
2022;      003014401;30;144;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003014501;30;145;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003014601;30;146;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003014701;30;147;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003017301;30;173;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003017401;30;174;1; ;2;1;2;8;5;2; ; ; ; ;2;2;2;2
2022;      003017501;30;175;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003017601;30;176;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;3
2022;      003017701;30;177;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;1
2022;      003100201;31;2;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003100301;31;3;1;2;2;1;2;7;6;2; ; ; ; ;2;2;2;2
2022;      003100401;31;4;1; ;2;2; ; ; ; ; ; ; ; ;1;2; ;2
2022;      003100501;31;5;1; ;2;1;1;0;1;2; ; ; ; ;2;2; ;0
2022;      003101601;31;16;1; ;2;1;2;10;5;2; ; ; ; ;1;2;2;2
2022;      003101701;31;17;1; ;2;1;2;8;11;2; ; ; ; ;1;2;2;2
2022;      003101801;31;18;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003102001;31;20;1;2;2;1;2;2;3;2; ; ; ; ;2;2;2;2
2022;      003116201;31;162;1;2;2;1;2;2;0;2; ; ; ;1;2;2; ;3
2022;      003116301;31;163;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003116401;31;164;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003116501;31;165;1; ;2;2; ; ; ; ; ; ; ;2;2;2;2;0
2022;      003117301;31;173;1;2;2;1;2;10;98;2; ; ; ; ;2;2;2;3
2022;      003303001;33;30;1; ;2;2; ; ; ; ; ; ; ;1;2;2; ;3
2022;      003303101;33;31;1;2;2;2; ; ; ; ; ; ; ;1;1;2;2;5
2022;      003303201;33;32;1; ;2;1;2;5;1;2; ; ; ; ;1;2;2;2
2022;      003303301;33;33;1;2;2;1;2;1;9;2; ; ; ; ;2;2; ;2
2022;      003303401;33;34;1; ;2;1;2;11;1;2; ; ; ; ;2;2; ;2
2022;      003308601;33;86;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003308701;33;87;1; ;2;1;2;5;1;2; ; ; ; ;2;2; ;2
2022;      003308801;33;88;1;2;2;1;2;10;4;2; ; ; ; ;1;2;2;2
2022;      003308901;33;89;1; ;2;2; ; ; ; ; ; ; ;1;2;2; ;2
2022;      003309001;33;90;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;4
2022;      003309501;33;95;1;2;2;1;2;10;0;2; ; ; ; ;2;2;2;2
2022;      003309701;33;97;1;2;2;1;2;9;9;2; ; ; ; ;1;2;2;2
2022;      003309801;33;98;1;2;2;1;2;10;0;2; ; ; ; ;1;2;2;3
2022;      003309901;33;99;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003310001;33;100;1; ;2;1;2;7;0;2; ; ; ;2;2;2;2;3
2022;      003401201;34;12;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003401301;34;13;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003401401;34;14;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;1
2022;      003401501;34;15;1; ;2;1;2;10;98;2; ; ; ; ;2;2;2;2
2022;      003401601;34;16;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003405501;34;55;1; ;2;1;2;10;3;2; ; ; ; ;1;2; ;2
2022;      003405601;34;56;1;2;2;1;2;13;0;2; ; ; ;2;2;2; ;0
2022;      003405901;34;59;1;2;2;1;2;1;7;2; ; ; ; ;2;2;2;2
2022;      003406001;34;60;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003406201;34;62;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003406401;34;64;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003406501;34;65;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003406601;34;66;1; ;2;1;2;8;0;2; ; ; ; ;2;2; ;2
2022;      003406701;34;67;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003406801;34;68;1;1;2;1;2;13;0;2; ; ; ; ;2;2; ;3
2022;      003502001;35;20;1;2;2;1;2;5;2;2; ; ; ; ;2;2;2;5
2022;      003502101;35;21;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003502201;35;22;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;1
2022;      003502301;35;23;1;2;2;1;2;8;98;2; ; ; ; ;2;2;2;2
2022;      003502401;35;24;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;1
2022;      003504501;35;45;1; ;2;1;1;7;8;2; ; ; ; ;1;2; ;1
2022;      003504601;35;46;1; ;2;1;2;3;2;2; ; ; ;1;1;2;2;3
2022;      003504701;35;47;1; ;2;1;2;6;98;2; ; ; ;2;2;2;2;2
2022;      003504801;35;48;1;2;2;1;2;3;2;2; ; ; ; ;2;2; ;3
2022;      003505001;35;50;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003508901;35;89;1;2;2;1;2;5;2;2; ; ; ; ;2;2;2;2
2022;      003509601;35;96;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003509801;35;98;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      003603601;36;36;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;4
2022;      003603701;36;37;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003603901;36;39;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003604001;36;40;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003605401;36;54;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003605501;36;55;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003605601;36;56;1; ;2;2; ; ; ; ; ; ; ;1;2;2; ;0
2022;      003605701;36;57;1;2;2;1;2;9;8;1;29;8;2012; ;2;2;2;2
2022;      003609301;36;93;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003609401;36;94;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003609501;36;95;1; ;2;1;2;9;0;2; ; ; ; ;1;2; ;2
2022;      003609601;36;96;1; ;2;1;2;9;11;2; ; ; ; ;1;2;2;2
2022;      003701701;37;17;1; ;2;1;2;7;0;2; ; ; ; ;1;2;2;2
2022;      003701801;37;18;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;2
2022;      003701901;37;19;1;2;2;1;2;8;3;2; ; ; ; ;2;2;2;2
2022;      003702101;37;21;1;2;2;1;2;10;0;2; ; ; ; ;2;2; ;2
2022;      003704701;37;47;1; ;1;1;2;2;10;2; ; ; ; ;2;2;2;0
2022;      003705001;37;50;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;1
2022;      003705101;37;51;1;2;2;1;1;6;3;2; ; ; ; ;2;2; ;1
2022;      003705201;37;52;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003705301;37;53;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003706201;37;62;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;6
2022;      003706501;37;65;1;2;2;1;2;8;3;2; ; ; ; ;1;1;2;2
2022;      003706601;37;66;1;1;2;2; ; ; ; ; ; ; ; ;1;2; ;0
2022;      003707201;37;72;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003803501;38;35;1; ;2;1;2;6;0;2; ; ; ; ;1;2;2;2
2022;      003803601;38;36;1; ;2;1;1;12;0;2; ; ; ; ;2;2; ;1
2022;      003803901;38;39;1; ;2;2; ; ; ; ; ; ; ; ;1;2; ;2
2022;      003804201;38;42;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;1
2022;      003809701;38;97;1; ;2;2; ; ; ; ; ; ; ;1;2;2; ;0
2022;      003809801;38;98;1; ;2;1;2;3;0;2; ; ; ; ;1;2;2;2
2022;      003809901;38;99;1; ;2;2; ; ; ; ; ; ; ;1;2;2; ;3
2022;      003810001;38;100;1; ;2;1;2;8;10;2; ; ; ; ;2;2; ;2
2022;      003810801;38;108;1; ;2;1;1;1;6;2; ; ; ; ;1;2; ;1
2022;      003811001;38;110;1;1;2;2; ; ; ; ; ; ; ; ;2;2; ;4
2022;      003811101;38;111;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;4
2022;      003901701;39;17;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003901901;39;19;1;2;2;1;2;5;0;2; ; ; ; ;2;2; ;2
2022;      003902101;39;21;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003902201;39;22;1; ;2;2; ; ; ; ; ; ; ;1;2;2; ;0
2022;      003902501;39;25;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;1
2022;      003905201;39;52;1; ;2;2; ; ; ; ; ; ; ;1;2;2; ;0
2022;      003905301;39;53;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;2
2022;      003905401;39;54;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003905501;39;55;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003905601;39;56;1;2;2;2; ; ; ; ; ; ; ;2;2;2;2;2
2022;      003911301;39;113;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003911401;39;114;1; ;2;2; ; ; ; ; ; ; ; ;2;2;2;2
2022;      003911501;39;115;1;2;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      003911601;39;116;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;2
2022;      003911701;39;117;1; ;2;2; ; ; ; ; ; ; ;2;2;2; ;0
2022;      004001001;40;10;1; ;2;1;2;7;4;2; ; ; ; ;1;2;2;2
2022;      004001101;40;11;1;2;2;2; ; ; ; ; ; ; ; ;2;2;2;4
2022;      004001201;40;12;1; ;2;1;2;11;4;2; ; ; ; ;2;2; ;0
2022;      004001401;40;14;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
2022;      004007901;40;79;1;2;2;1;2;4;2;2; ; ; ; ;2;2; ;3
2022;      004008001;40;80;1;2;2;2; ; ; ; ; ; ; ; ;1;2;2;6
2022;      004008101;40;81;1; ;2;2; ; ; ; ; ; ; ; ;2;2; ;0
