ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS100C1_A,PS100C1_M,PS100C_1S,PS8
2025,      498802301,4,4988,23,1,1,10,2,1
2025,      498803301,4,4988,33,1,1,0,2,1
2025,      498805101,4,4988,51,1,2,1,2,1
2025,      498807301,3,4988,73,1,0,4,2,1
2025,      498900201,5,4989,2,1,1,6,2,1
2025,      498900501,7,4989,5,1,1,0,2,1
2025,      498901701,4,4989,17,1,1,0,2,1
2025,      498902001,6,4989,20,1,1,11,2,1
2025,      498902101,4,4989,21,1,0,8,2,1
2025,      498902401,4,4989,24,1,1,0,2,1
2025,      499005201,3,4990,52,1,0,5,2,1
2025,      499010401,3,4990,104,1,0,1,2,1
2025,      499012301,7,4990,123,1,0,8,2,1
2025,      499012401,3,4990,124,1,0,2,2,1
2025,      499102801,4,4991,28,1,1,0,2,1
2025,      499105101,3,4991,51,1,1,11,2,1
2025,      499201001,5,4992,10,1,0,8,2,1
2025,      499214601,3,4992,146,1,1,0,2,1
2025,      499309401,5,4993,94,1,2,0,1,1
2025,      499309401,6,4993,94,1,0,6,2,2
2025,      499404201,4,4994,42,1,0,11,2,1
2025,      499410601,3,4994,106,1,1,0,2,1
2025,      499604601,2,4996,46,1,1,4,2,1
2025,      499606301,5,4996,63,1,2,6,2,1
2025,      499609801,4,4996,98,1,1,0,2,1
2025,      499609901,6,4996,99,1,0,2,2,1
2025,      499702101,6,4997,21,1,0,8,2,1
2025,      499706801,8,4997,68,1,1,6,2,1
2025,      499710301,5,4997,103,1,2,0,2,1
2025,      499805001,6,4998,50,1,0,7,2,1
2025,      499807701,3,4998,77,1,2,0,2,1
2025,      499808001,3,4998,80,1,1,0,2,1
2025,      499900701,5,4999,7,1,0,8,2,1
2025,      499903501,4,4999,35,1,0,2,2,1
2025,      500507902,1,5005,79,2,0,9,2,1
2025,      501013201,3,5010,132,1,0,4,2,1
2025,      502415701,3,5024,157,1,1,5,2,1
2025,      502709101,3,5027,91,1,1,11,2,1
2025,      502709701,3,5027,97,1,0,11,2,1
2025,      502804601,3,5028,46,1,1,8,1,1
2025,      502804601,4,5028,46,1,1,8,2,2
2025,      502805001,4,5028,50,1,0,1,2,1
2025,      502810801,4,5028,108,1,0,8,2,1
2025,      502905001,4,5029,50,1,1,11,2,1
2025,      502909701,4,5029,97,1,0,11,2,1
2025,      503101201,3,5031,12,1,0,4,2,1
2025,      503106501,6,5031,65,1,0,5,2,1
2025,      503202401,5,5032,24,1,0,1,2,1
2025,      503306001,5,5033,60,1,1,4,2,1
2025,      503307001,5,5033,70,1,1,7,2,1
2025,      503307201,3,5033,72,1,0,10,2,1
2025,      503402901,4,5034,29,1,1,10,2,1
2025,      503506501,4,5035,65,1,2,7,2,1
2025,      503600701,3,5036,7,1,1,11,2,1
2025,      503607501,2,5036,75,1,0,5,2,1
2025,      503607801,3,5036,78,1,0,11,2,1
2025,      503611001,3,5036,110,1,1,11,2,1
2025,      503611201,3,5036,112,1,1,7,2,1
2025,      503611301,1,5036,113,1,0,3,2,1
2025,      503700101,4,5037,1,1,1,8,2,1
2025,      503701601,5,5037,16,1,2,8,2,1
2025,      503706801,6,5037,68,1,0,8,2,1
2025,      503912101,4,5039,121,1,1,7,2,1
2025,      504101001,4,5041,10,1,1,4,2,1
2025,      504206201,5,5042,62,1,1,0,2,1
2025,      504402001,4,5044,20,1,2,0,2,1
2025,      504403001,3,5044,30,1,0,9,2,1
2025,      504602201,6,5046,22,1,0,11,2,1
2025,      504602901,4,5046,29,1,0,5,2,1
2025,      504609101,5,5046,91,1,0,6,2,1
2025,      504701101,5,5047,11,1,0,6,2,1
2025,      504703401,3,5047,34,1,2,2,2,1
2025,      504703701,5,5047,37,1,0,10,2,1
2025,      504706501,2,5047,65,1,0,1,2,1
2025,      504706601,5,5047,66,1,0,5,2,1
2025,      504706801,3,5047,68,1,1,11,2,1
2025,      504803301,3,5048,33,1,2,8,2,1
2025,      504805701,4,5048,57,1,0,6,2,1
2025,      504807801,3,5048,78,1,0,5,2,1
2025,      504900401,3,5049,4,1,0,8,2,1
2025,      504906701,4,5049,67,1,0,1,2,1
2025,      504906801,3,5049,68,1,1,0,2,1
2025,      505103001,5,5051,30,1,0,3,2,1
2025,      505105201,4,5051,52,1,0,9,2,1
2025,      505304101,3,5053,41,1,0,4,2,1
2025,      505402401,3,5054,24,1,0,4,2,1
2025,      505402601,5,5054,26,1,1,0,2,1
2025,      505413001,2,5054,130,1,1,9,2,1
2025,      505603001,6,5056,30,1,1,2,2,1
2025,      505605901,3,5056,59,1,2,8,2,1
2025,      505702901,5,5057,29,1,1,3,2,1
2025,      505709201,3,5057,92,1,1,7,2,1
2025,      505901201,3,5059,12,1,0,6,2,1
2025,      506306301,4,5063,63,1,0,3,2,1
2025,      506404401,7,5064,44,1,1,0,2,1
2025,      506406401,6,5064,64,1,1,10,2,1
2025,      506409901,3,5064,99,1,2,4,2,1
2025,      506411801,4,5064,118,1,0,1,2,1
2025,      506501601,4,5065,16,1,1,4,2,1
2025,      506503301,5,5065,33,1,2,10,2,1
2025,      506505901,6,5065,59,1,0,8,2,1
2025,      506507001,2,5065,70,1,1,0,2,1
2025,      506607501,3,5066,75,1,1,10,2,1
2025,      506609901,2,5066,99,1,0,3,2,1
2025,      506700201,4,5067,2,1,0,1,2,1
2025,      506703201,5,5067,32,1,0,6,2,1
2025,      506703401,5,5067,34,1,1,6,2,1
2025,      506707601,6,5067,76,1,1,0,2,1
2025,      506707701,4,5067,77,1,0,4,2,1
2025,      506802601,3,5068,26,1,0,7,2,1
2025,      506802701,6,5068,27,1,1,2,2,1
2025,      506803601,3,5068,36,1,0,11,2,1
2025,      506803701,4,5068,37,1,1,3,2,1
2025,      506804001,4,5068,40,1,0,1,2,1
2025,      506903001,6,5069,30,1,0,4,2,1
2025,      506903201,2,5069,32,1,0,1,2,1
2025,      506903801,7,5069,38,1,2,6,2,1
2025,      506903901,3,5069,39,1,2,0,2,1
2025,      506905701,5,5069,57,1,1,6,2,1
2025,      506906601,4,5069,66,1,1,7,2,1
2025,      507006502,5,5070,65,2,0,7,2,1
2025,      507007701,6,5070,77,1,0,8,2,1
2025,      507007901,6,5070,79,1,2,11,2,1
2025,      507008401,4,5070,84,1,2,9,2,1
2025,      507009301,4,5070,93,1,2,0,2,1
2025,      507403001,2,5074,30,1,0,2,2,1
2025,      507500601,7,5075,6,1,2,1,1,1
2025,      507500601,9,5075,6,1,0,9,2,2
2025,      507500701,3,5075,7,1,2,7,2,1
2025,      507502001,6,5075,20,1,2,3,2,1
2025,      507502601,3,5075,26,1,2,4,2,1
2025,      507506401,4,5075,64,1,0,10,2,1
2025,      507506801,3,5075,68,1,1,0,2,1
2025,      507509701,1,5075,97,1,0,4,1,1
2025,      507509701,4,5075,97,1,0,10,2,2
2025,      507510501,6,5075,105,1,0,4,2,1
2025,      507701201,4,5077,12,1,0,4,2,1
2025,      509504401,3,5095,44,1,0,5,2,1
2025,      509702401,3,5097,24,1,0,4,2,1
2025,      509709701,3,5097,97,1,0,11,2,1
2025,      509813501,3,5098,135,1,0,11,2,1
2025,      510310801,5,5103,108,1,0,6,2,1
2025,      510506501,6,5105,65,1,0,7,2,1
2025,      510604501,11,5106,45,1,1,11,2,1
2025,      510612901,4,5106,129,1,0,6,2,1
2025,      510615701,4,5106,157,1,1,11,2,1
2025,      511103001,7,5111,30,1,2,8,2,1
2025,      511108501,3,5111,85,1,0,6,2,1
2025,      511305301,2,5113,53,1,0,11,2,1
2025,      511305401,2,5113,54,1,0,11,2,1
2025,      511400301,2,5114,3,1,0,3,2,1
2025,      511407401,4,5114,74,1,0,9,2,1
2025,      511407601,3,5114,76,1,1,3,2,1
2025,      512511701,5,5125,117,1,2,0,2,1
2025,      512808501,4,5128,85,1,0,6,2,1
2025,      512913401,5,5129,134,1,0,4,2,1
2025,      513200801,5,5132,8,1,0,11,2,1
2025,      513201101,4,5132,11,1,1,0,2,1
2025,      513202901,4,5132,29,1,0,3,2,1
2025,      513206001,5,5132,60,1,1,6,2,1
2025,      513310201,3,5133,102,1,1,11,2,1
2025,      513311001,5,5133,110,1,0,9,2,1
2025,      513311101,4,5133,111,1,1,0,2,1
2025,      513311501,5,5133,115,1,0,3,2,1
2025,      513403201,9,5134,32,1,0,1,2,1
2025,      513414701,7,5134,147,1,0,11,2,1
2025,      513917202,2,5139,172,2,0,4,2,1
2025,      514009701,3,5140,97,1,0,8,2,1
2025,      514400301,3,5144,3,1,1,2,2,1
2025,      515202701,5,5152,27,1,0,7,2,1
2025,      515204001,6,5152,40,1,1,1,2,1
2025,      515204301,4,5152,43,1,0,11,2,1
2025,      515204401,6,5152,44,1,1,0,2,1
2025,      515212001,4,5152,120,1,1,11,2,1
2025,      515300901,4,5153,9,1,0,4,2,1
2025,      515307801,3,5153,78,1,1,0,1,1
2025,      515307801,4,5153,78,1,0,6,2,2
2025,      515309001,5,5153,90,1,1,0,2,1
2025,      515411601,5,5154,116,1,1,0,2,1
2025,      515411701,2,5154,117,1,0,6,2,1
2025,      515414901,4,5154,149,1,1,2,2,1
2025,      517404001,9,5174,40,1,0,3,2,1
2025,      517706501,4,5177,65,1,0,6,2,1
2025,      517708401,5,5177,84,1,1,11,2,1
2025,      521702101,6,5217,21,1,0,4,2,1
2025,      521709701,3,5217,97,1,0,5,2,1
2025,      521912001,6,5219,120,1,0,6,2,1
2025,      522506601,5,5225,66,1,0,3,2,1
2025,      522703801,3,5227,38,1,0,10,2,1
2025,      522706301,4,5227,63,1,1,2,2,1
2025,      523207601,5,5232,76,1,0,10,2,1
2025,      523405701,3,5234,57,1,1,6,2,1
2025,      523412601,6,5234,126,1,0,3,2,1
2025,      523412602,3,5234,126,2,0,3,2,1
2025,      524216601,6,5242,166,1,0,8,2,1
2025,      524401701,9,5244,17,1,0,5,2,1
2025,      524510201,11,5245,102,1,2,6,2,1
2025,      524512801,8,5245,128,1,0,2,2,1
2025,      524513601,4,5245,136,1,0,2,2,1
2025,      524602401,7,5246,24,1,1,7,2,1
2025,      524602501,5,5246,25,1,1,9,2,1
2025,      524604801,4,5246,48,1,1,8,1,1
2025,      524604801,5,5246,48,1,0,8,2,2
2025,      524711401,4,5247,114,1,1,10,2,1
2025,      524712701,5,5247,127,1,0,10,2,1
2025,      524712801,8,5247,128,1,2,10,2,1
2025,      524800301,4,5248,3,1,1,4,2,1
2025,      524801201,4,5248,12,1,1,7,2,1
2025,      524905901,4,5249,59,1,1,1,2,1
2025,      524906001,6,5249,60,1,0,1,2,1
2025,      524906201,6,5249,62,1,0,7,2,1
2025,      524911801,10,5249,118,1,0,9,2,1
2025,      524914901,6,5249,149,1,0,5,2,1
2025,      524915301,3,5249,153,1,0,2,2,1
2025,      525000201,9,5250,2,1,0,4,2,1
2025,      525004801,3,5250,48,1,1,5,2,1
2025,      525403501,2,5254,35,1,0,10,2,1
2025,      526101601,7,5261,16,1,0,5,2,1
2025,      526505001,4,5265,50,1,1,8,2,1
2025,      526506501,10,5265,65,1,0,3,2,1
2025,      526610701,3,5266,107,1,1,0,2,1
2025,      526803101,3,5268,31,1,0,7,2,1
2025,      526805001,8,5268,50,1,0,1,2,1
2025,      526805501,5,5268,55,1,0,8,2,1
2025,      526805601,4,5268,56,1,0,5,2,1
2025,      526900501,7,5269,5,1,0,7,2,1
2025,      526903601,4,5269,36,1,2,7,2,1
2025,      526904601,5,5269,46,1,1,0,2,1
2025,      526904801,5,5269,48,1,1,0,1,1
2025,      526904801,6,5269,48,1,0,6,2,2
2025,      527001401,4,5270,14,1,0,11,2,1
2025,      527002201,4,5270,22,1,1,2,2,1
2025,      527004301,4,5270,43,1,1,2,2,1
2025,      528404201,3,5284,42,1,0,4,2,1
2025,      529800301,4,5298,3,1,1,0,2,1
2025,      529802701,3,5298,27,1,0,4,2,1
2025,      529904501,5,5299,45,1,0,1,2,1
2025,      530008001,4,5300,80,1,1,0,2,1
2025,      530115201,5,5301,152,1,0,5,2,1
2025,      530301501,8,5303,15,1,0,1,2,1
2025,      530301801,3,5303,18,1,0,1,2,1
2025,      530303001,3,5303,30,1,1,0,2,1
2025,      530400701,4,5304,7,1,2,1,2,1
2025,      530501501,5,5305,15,1,1,2,2,1
2025,      530501601,3,5305,16,1,2,2,2,1
2025,      530501701,4,5305,17,1,0,8,2,1
2025,      530605001,3,5306,50,1,0,8,2,1
2025,      530704901,4,5307,49,1,0,5,2,1
2025,      530708401,2,5307,84,1,0,7,2,1
2025,      530708501,5,5307,85,1,1,4,2,1
2025,      530803201,4,5308,32,1,0,1,2,1
2025,      530805001,2,5308,50,1,0,4,2,1
2025,      530812801,4,5308,128,1,2,8,2,1
2025,      530813401,3,5308,134,1,1,0,2,1
2025,      530902001,5,5309,20,1,3,0,2,1
2025,      531410601,4,5314,106,1,1,9,2,1
2025,      532017401,9,5320,174,1,0,4,2,1
2025,      532301501,3,5323,15,1,0,8,2,1
2025,      532400601,2,5324,6,1,0,6,2,1
2025,      532401301,5,5324,13,1,0,10,2,1
2025,      532402801,3,5324,28,1,1,0,2,1
2025,      532602701,4,5326,27,1,0,8,2,1
2025,      532606801,3,5326,68,1,0,7,2,1
2025,      532608401,7,5326,84,1,0,2,2,1
2025,      532714901,7,5327,149,1,0,4,2,1
2025,      532801801,3,5328,18,1,1,5,2,1
2025,      532815101,5,5328,151,1,0,7,2,1
2025,      532815201,7,5328,152,1,0,6,2,1
2025,      532912201,4,5329,122,1,0,6,2,1
2025,      533206001,6,5332,60,1,1,0,2,1
2025,      533702501,3,5337,25,1,0,3,2,1
2025,      533702901,3,5337,29,1,2,11,2,1
2025,      533707101,3,5337,71,1,1,11,2,1
2025,      534005501,4,5340,55,1,1,0,2,1
2025,      534303801,6,5343,38,1,1,10,2,1
2025,      535301501,5,5353,15,1,0,10,2,1
2025,      535301602,4,5353,16,2,1,0,2,1
2025,      535315101,4,5353,151,1,2,0,2,1
2025,      536202401,3,5362,24,1,0,8,2,1
2025,      536204301,4,5362,43,1,1,2,1,1
2025,      536204301,5,5362,43,1,1,2,2,2
2025,      536221201,3,5362,212,1,1,0,2,1
2025,      536221301,4,5362,213,1,1,3,2,1
2025,      536300901,6,5363,9,1,0,9,2,1
2025,      536303401,4,5363,34,1,1,6,2,1
2025,      536304801,6,5363,48,1,0,6,2,1
2025,      536305301,2,5363,53,1,0,5,2,1
2025,      536305701,4,5363,57,1,1,8,2,1
2025,      536314001,9,5363,140,1,0,5,2,1
2025,      536314101,2,5363,141,1,0,8,2,1
2025,      536314201,4,5363,142,1,1,6,2,1
2025,      536314401,5,5363,144,1,0,8,2,1
2025,      536405001,3,5364,50,1,0,5,2,1
2025,      536411301,3,5364,113,1,0,3,2,1
2025,      536411401,7,5364,114,1,0,7,2,1
2025,      536600201,6,5366,2,1,1,4,2,1
2025,      536601101,5,5366,11,1,1,2,2,1
2025,      536601301,4,5366,13,1,1,2,2,1
2025,      536601401,4,5366,14,1,0,7,2,1
2025,      536607701,4,5366,77,1,0,8,2,1
2025,      536608001,3,5366,80,1,1,1,2,1
2025,      538102601,7,5381,26,1,1,0,2,1
2025,      538303001,4,5383,30,1,1,0,2,1
2025,      539308201,6,5393,82,1,0,3,2,1
2025,      539705801,2,5397,58,1,1,1,2,1
2025,      540105601,2,5401,56,1,1,6,2,1
2025,      540700501,4,5407,5,1,0,10,2,1
2025,      540704701,8,5407,47,1,2,10,2,1
2025,      540704901,4,5407,49,1,0,3,2,1
2025,      540709401,4,5407,94,1,2,7,2,1
2025,      540709801,3,5407,98,1,1,7,2,1
2025,      540709901,4,5407,99,1,1,6,2,1
2025,      541501401,5,5415,14,1,0,1,2,1
2025,      541907901,6,5419,79,1,0,6,2,1
2025,      542104001,5,5421,40,1,1,5,2,1
2025,      542307001,7,5423,70,1,0,5,2,1
2025,      542310201,5,5423,102,1,0,10,2,1
2025,      542502101,7,5425,21,1,0,2,2,1
2025,      542505401,6,5425,54,1,0,7,2,1
2025,      542700701,4,5427,7,1,0,6,2,1
2025,      542701801,4,5427,18,1,0,7,2,1
2025,      542706301,2,5427,63,1,1,2,2,1
2025,      543801201,3,5438,12,1,0,9,2,1
2025,      543803601,5,5438,36,1,0,9,2,1
2025,      543805801,5,5438,58,1,1,5,2,1
2025,      543808501,9,5438,85,1,0,9,2,1
2025,      543808901,4,5438,89,1,0,6,2,1
2025,      543915501,3,5439,155,1,1,9,1,1
2025,      543915501,4,5439,155,1,0,1,2,2
2025,      543917101,3,5439,171,1,1,0,2,1
2025,      544001901,2,5440,19,1,0,1,2,1
2025,      544002301,3,5440,23,1,2,5,2,1
2025,      544006301,3,5440,63,1,0,8,2,1
2025,      544006501,3,5440,65,1,2,2,2,1
2025,      544008701,3,5440,87,1,0,2,2,1
2025,      544108801,5,5441,88,1,0,9,2,1
2025,      544109301,6,5441,93,1,0,1,2,1
2025,      544109801,4,5441,98,1,1,2,2,1
2025,      544204001,5,5442,40,1,0,6,2,1
2025,      544209201,6,5442,92,1,0,3,2,1
2025,      544213901,7,5442,139,1,0,6,2,1
2025,      544306201,4,5443,62,1,2,6,2,1
2025,      544307901,3,5443,79,1,2,0,2,1
2025,      544308001,4,5443,80,1,0,4,2,1
2025,      544316901,6,5443,169,1,0,5,2,1
2025,      544317101,4,5443,171,1,0,7,2,1
2025,      544504701,4,5445,47,1,2,0,2,1
2025,      544510601,5,5445,106,1,2,5,1,1
2025,      544510601,7,5445,106,1,0,4,2,2
2025,      544605701,4,5446,57,1,0,2,2,1
2025,      544700601,6,5447,6,1,0,3,2,1
2025,      544809201,4,5448,92,1,0,6,2,1
2025,      544809401,4,5448,94,1,0,5,2,1
2025,      544810301,3,5448,103,1,0,10,2,1
2025,      544906301,4,5449,63,1,0,6,2,1
2025,      545114101,5,5451,141,1,0,3,2,1
2025,      546200201,4,5462,2,1,1,9,1,1
2025,      546200201,5,5462,2,1,1,9,2,2
2025,      546202201,3,5462,22,1,1,11,2,1
2025,      546207101,5,5462,71,1,2,6,2,1
2025,      546207201,5,5462,72,1,0,2,2,1
2025,      546304701,4,5463,47,1,0,10,2,1
2025,      546304801,4,5463,48,1,0,6,2,1
2025,      546305001,5,5463,50,1,0,11,2,1
2025,      546406001,5,5464,60,1,0,9,2,1
2025,      546507301,3,5465,73,1,1,6,2,1
2025,      546507501,4,5465,75,1,1,6,2,1
2025,      546602401,4,5466,24,1,0,5,2,1
2025,      546707401,3,5467,74,1,0,2,2,1
2025,      546708201,4,5467,82,1,0,5,2,1
2025,      547104901,3,5471,49,1,2,6,2,1
2025,      547206301,6,5472,63,1,0,3,2,1
2025,      547305401,5,5473,54,1,1,1,2,1
2025,      547400801,3,5474,8,1,0,4,2,1
2025,      547409701,3,5474,97,1,0,8,2,1
2025,      547509401,3,5475,94,1,0,9,2,1
2025,      547510401,4,5475,104,1,0,9,2,1
2025,      547510501,2,5475,105,1,1,3,2,1
2025,      547522201,4,5475,222,1,0,3,2,1
2025,      547522301,4,5475,223,1,2,0,2,1
2025,      547607701,3,5476,77,1,0,5,2,1
2025,      547700801,5,5477,8,1,2,1,2,1
2025,      547705701,3,5477,57,1,2,3,2,1
2025,      547706501,3,5477,65,1,0,7,2,1
2025,      547801101,3,5478,11,1,0,3,2,1
2025,      547906901,6,5479,69,1,0,4,2,1
2025,      547907801,3,5479,78,1,0,4,2,1
2025,      548001001,3,5480,10,1,2,9,2,1
2025,      548001201,4,5480,12,1,1,6,1,1
2025,      548001201,5,5480,12,1,0,10,2,2
2025,      548007801,4,5480,78,1,1,5,2,1
2025,      548102101,3,5481,21,1,2,7,2,1
2025,      548103001,5,5481,30,1,2,0,2,1
2025,      548105201,4,5481,52,1,0,6,2,1
2025,      548202001,3,5482,20,1,0,1,2,1
2025,      548205801,3,5482,58,1,1,7,2,1
2025,      548208501,3,5482,85,1,0,6,2,1
2025,      548300101,5,5483,1,1,0,1,2,1
2025,      548300601,4,5483,6,1,1,0,2,1
2025,      548303601,3,5483,36,1,3,0,2,1
2025,      548304501,4,5483,45,1,0,6,2,1
2025,      548305101,5,5483,51,1,1,8,2,1
2025,      548408101,5,5484,81,1,0,3,2,1
2025,      548411701,4,5484,117,1,0,3,2,1
2025,      548412801,4,5484,128,1,2,9,2,1
2025,      549512801,3,5495,128,1,0,8,2,1
2025,      550608301,3,5506,83,1,0,6,2,1
2025,      550902301,4,5509,23,1,1,5,2,1
2025,      550904401,3,5509,44,1,0,4,2,1
2025,      551006301,5,5510,63,1,0,7,2,1
2025,      551200401,6,5512,4,1,0,2,2,1
2025,      551206001,4,5512,60,1,2,1,2,1
2025,      551400201,2,5514,2,1,1,6,2,1
2025,      551405101,3,5514,51,1,0,3,2,1
2025,      551604101,4,5516,41,1,0,2,2,1
2025,      551700801,3,5517,8,1,2,3,2,1
2025,      551702001,4,5517,20,1,2,5,2,1
2025,      551702101,2,5517,21,1,2,8,2,1
2025,      551705101,3,5517,51,1,2,5,2,1
2025,      551705901,3,5517,59,1,0,4,2,1
2025,      551803201,4,5518,32,1,0,5,2,1
2025,      551803301,3,5518,33,1,0,3,2,1
2025,      551803401,4,5518,34,1,2,1,2,1
2025,      551806001,3,5518,60,1,0,10,2,1
2025,      551806501,3,5518,65,1,2,1,2,1
2025,      551810801,3,5518,108,1,0,5,2,1
2025,      551810901,4,5518,109,1,1,8,2,1
2025,      551906201,6,5519,62,1,0,4,2,1
2025,      552002901,3,5520,29,1,1,4,2,1
2025,      552100601,7,5521,6,1,0,3,2,1
2025,      552100801,4,5521,8,1,1,5,2,1
2025,      552100901,3,5521,9,1,2,11,2,1
2025,      552108001,3,5521,80,1,0,3,2,1
2025,      552108201,5,5521,82,1,0,8,2,1
2025,      552303301,4,5523,33,1,0,2,2,1
2025,      552303401,4,5523,34,1,2,5,2,1
2025,      552304401,2,5523,44,1,0,1,2,1
2025,      552400501,3,5524,5,1,0,4,2,1
2025,      552405501,3,5524,55,1,1,6,2,1
2025,      552504101,3,5525,41,1,2,4,2,1
2025,      552504701,5,5525,47,1,1,3,2,1
2025,      552505701,4,5525,57,1,0,8,2,1
2025,      552506101,5,5525,61,1,2,4,2,1
2025,      552506501,5,5525,65,1,1,4,2,1
2025,      552601301,4,5526,13,1,1,3,2,1
2025,      552702701,3,5527,27,1,0,9,2,1
2025,      553000801,3,5530,8,1,1,6,2,1
2025,      553001301,3,5530,13,1,1,4,2,1
2025,      553007301,4,5530,73,1,2,8,2,1
2025,      553101301,4,5531,13,1,0,3,2,1
2025,      553206401,3,5532,64,1,1,10,2,1
2025,      553216401,4,5532,164,1,0,7,2,1
2025,      553307801,4,5533,78,1,2,0,2,1
2025,      553315901,3,5533,159,1,0,8,2,1
2025,      553318001,4,5533,180,1,1,0,2,1
2025,      553404201,5,5534,42,1,0,5,2,1
2025,      553404601,2,5534,46,1,1,0,2,1
2025,      553412501,4,5534,125,1,1,6,2,1
2025,      553413801,4,5534,138,1,0,3,2,1
2025,      553413901,4,5534,139,1,1,6,2,1
2025,      553414001,4,5534,140,1,1,7,2,1
2025,      553512301,4,5535,123,1,0,3,2,1
2025,      553512401,4,5535,124,1,0,8,2,1
2025,      553602901,5,5536,29,1,0,7,2,1
2025,      553604201,3,5536,42,1,1,6,2,1
2025,      553610301,4,5536,103,1,0,5,1,1
2025,      553610301,7,5536,103,1,0,3,2,2
2025,      553714601,3,5537,146,1,2,3,2,1
2025,      553714801,4,5537,148,1,0,6,2,1
2025,      553717201,3,5537,172,1,0,8,2,1
2025,      553803101,3,5538,31,1,0,6,2,1
2025,      553910201,4,5539,102,1,0,10,2,1
2025,      553910401,3,5539,104,1,1,10,2,1
2025,      554001501,5,5540,15,1,1,0,2,1
2025,      554005401,5,5540,54,1,0,2,2,1
2025,      554008001,3,5540,80,1,0,6,2,1
2025,      554104501,4,5541,45,1,2,0,2,1
2025,      554109901,3,5541,99,1,2,8,2,1
2025,      554211201,4,5542,112,1,0,1,2,1
2025,      554305701,4,5543,57,1,2,0,2,1
2025,      554503201,3,5545,32,1,1,4,2,1
2025,      554506201,5,5545,62,1,1,1,2,1
2025,      555602801,5,5556,28,1,0,1,2,1
2025,      556711001,4,5567,110,1,0,6,2,1
2025,      557106601,3,5571,66,1,0,2,2,1
2025,      557401901,4,5574,19,1,1,3,2,1
2025,      557405201,3,5574,52,1,0,7,2,1
2025,      557407901,4,5574,79,1,0,9,2,1
2025,      557409901,3,5574,99,1,0,8,2,1
2025,      557503301,6,5575,33,1,2,6,2,1
2025,      557608001,4,5576,80,1,0,1,2,1
2025,      557610301,3,5576,103,1,2,1,2,1
2025,      557700701,4,5577,7,1,0,2,2,1
2025,      557700901,3,5577,9,1,0,6,2,1
2025,      557704101,3,5577,41,1,0,5,1,1
2025,      557704101,4,5577,41,1,0,5,2,2
2025,      557704201,7,5577,42,1,0,4,2,1
2025,      557704301,6,5577,43,1,1,3,2,1
2025,      557706401,7,5577,64,1,0,1,2,1
2025,      557706501,3,5577,65,1,1,4,2,1
2025,      557904001,4,5579,40,1,2,0,2,1
2025,      557905401,4,5579,54,1,1,1,2,1
2025,      557905501,4,5579,55,1,0,11,2,1
2025,      558010801,4,5580,108,1,0,2,2,1
2025,      558108901,4,5581,89,1,1,6,2,1
2025,      558109401,4,5581,94,1,1,3,2,1
2025,      558109501,3,5581,95,1,1,6,2,1
2025,      558204101,3,5582,41,1,0,3,2,1
2025,      558205501,5,5582,55,1,0,6,2,1
2025,      558206501,6,5582,65,1,0,10,2,1
2025,      558305901,5,5583,59,1,0,3,2,1
2025,      558307701,4,5583,77,1,1,2,1,1
2025,      558307701,5,5583,77,1,0,2,2,2
2025,      558307801,4,5583,78,1,1,2,2,1
2025,      558400201,2,5584,2,1,1,4,2,1
2025,      558703001,5,5587,30,1,0,4,2,1
2025,      558800601,3,5588,6,1,1,0,2,1
2025,      558807701,6,5588,77,1,0,4,2,1
2025,      558812201,3,5588,122,1,0,4,2,1
2025,      559103501,7,5591,35,1,2,9,2,1
2025,      559103601,3,5591,36,1,1,0,2,1
2025,      559107801,6,5591,78,1,0,10,2,1
2025,      559200701,4,5592,7,1,1,0,2,1
2025,      559207801,3,5592,78,1,0,8,2,1
2025,      559301001,3,5593,10,1,1,5,2,1
2025,      559302201,4,5593,22,1,0,4,2,1
2025,      559302801,3,5593,28,1,1,8,2,1
2025,      559303201,5,5593,32,1,1,5,2,1
2025,      559303501,7,5593,35,1,0,2,2,1
2025,      559303701,6,5593,37,1,1,5,2,1
2025,      559400601,4,5594,6,1,1,1,2,1
2025,      559405301,5,5594,53,1,2,1,2,1
2025,      559405401,4,5594,54,1,1,6,2,1
2025,      559411301,4,5594,113,1,0,10,2,1
2025,      559500401,4,5595,4,1,2,0,2,1
2025,      559506701,5,5595,67,1,0,8,2,1
2025,      559508801,2,5595,88,1,0,3,2,1
2025,      559605901,5,5596,59,1,2,0,2,1
2025,      559608601,4,5596,86,1,0,8,2,1
2025,      559609101,5,5596,91,1,2,5,2,1
2025,      559700601,3,5597,6,1,0,3,2,1
2025,      559709701,3,5597,97,1,2,5,2,1
2025,      559710001,3,5597,100,1,0,6,2,1
2025,      559800901,5,5598,9,1,0,10,2,1
2025,      559802301,6,5598,23,1,2,0,2,1
2025,      559900701,4,5599,7,1,1,0,2,1
2025,      560000201,3,5600,2,1,1,0,2,1
2025,      560102001,4,5601,20,1,0,8,2,1
2025,      560307701,4,5603,77,1,0,1,2,1
2025,      560308001,4,5603,80,1,2,0,2,1
2025,      560310101,3,5603,101,1,0,3,2,1
2025,      560500401,5,5605,4,1,0,7,2,1
2025,      560507701,4,5605,77,1,0,6,2,1
2025,      560912701,2,5609,127,1,1,0,2,1
2025,      560913701,6,5609,137,1,1,6,2,1
2025,      560913901,10,5609,139,1,0,6,2,1
2025,      561001101,4,5610,11,1,0,10,2,1
