ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS102_1A,PS102_1M,PS102_1S,PS4
2025,      439712501,4,4397,125,1,4,8,2,1
2025,      439801501,3,4398,15,1,3,3,2,1
2025,      439802101,3,4398,21,1,1,3,2,1
2025,      439803701,2,4398,37,1,4,0,1,1
2025,      439803701,3,4398,37,1,0,10,2,2
2025,      439804101,3,4398,41,1,2,3,2,1
2025,      439900101,5,4399,1,1,0,9,2,1
2025,      439900501,4,4399,5,1,1,1,2,1
2025,      439900601,4,4399,6,1,0,3,2,1
2025,      439913701,3,4399,137,1,2,5,2,1
2025,      439919201,4,4399,192,1,2,6,2,1
2025,      440001101,4,4400,11,1,4,4,2,1
2025,      440001201,4,4400,12,1,0,1,2,1
2025,      440001301,5,4400,13,1,4,10,1,1
2025,      440001301,6,4400,13,1,2,0,2,2
2025,      440001701,5,4400,17,1,0,2,2,1
2025,      440002401,4,4400,24,1,6,0,1,1
2025,      440002401,5,4400,24,1,3,0,2,2
2025,      440008201,4,4400,82,1,6,3,1,1
2025,      440008201,5,4400,82,1,2,1,2,2
2025,      440008301,3,4400,83,1,3,4,2,1
2025,      440110901,2,4401,109,1,3,0,2,1
2025,      440111201,4,4401,112,1,4,2,1,1
2025,      440111201,5,4401,112,1,0,2,2,2
2025,      440201501,3,4402,15,1,0,3,2,1
2025,      440202201,3,4402,22,1,1,2,1,1
2025,      440202201,4,4402,22,1,5,2,2,2
2025,      440307901,3,4403,79,1,1,2,1,1
2025,      440307901,4,4403,79,1,1,2,2,2
2025,      440702401,4,4407,24,1,0,6,2,1
2025,      441011101,3,4410,111,1,0,6,2,1
2025,      441101401,2,4411,14,1,0,5,1,1
2025,      441101401,3,4411,14,1,0,5,2,2
2025,      441104001,4,4411,40,1,0,2,2,1
2025,      441110101,3,4411,101,1,0,4,1,1
2025,      441110101,4,4411,101,1,0,4,2,2
2025,      441210001,2,4412,100,1,2,8,2,1
2025,      441302801,3,4413,28,1,1,1,2,1
2025,      441306601,5,4413,66,1,3,8,2,1
2025,      441404101,7,4414,41,1,6,4,1,1
2025,      441404101,8,4414,41,1,3,2,2,2
2025,      441407401,3,4414,74,1,2,4,2,1
2025,      441500101,3,4415,1,1,1,4,2,1
2025,      441505401,3,4415,54,1,4,6,1,1
2025,      441505401,4,4415,54,1,3,6,2,2
2025,      441808101,3,4418,81,1,2,3,2,1
2025,      442002601,4,4420,26,1,0,9,2,1
2025,      442100701,4,4421,7,1,0,3,2,1
2025,      442203201,5,4422,32,1,1,5,2,1
2025,      442204001,5,4422,40,1,3,0,2,1
2025,      442205101,2,4422,51,1,3,5,2,1
2025,      442213001,3,4422,130,1,2,0,2,1
2025,      442216501,5,4422,165,1,0,1,2,1
2025,      442301301,4,4423,13,1,1,0,2,1
2025,      442302301,2,4423,23,1,1,0,2,1
2025,      442302401,4,4423,24,1,1,5,2,1
2025,      442309301,3,4423,93,1,2,0,2,1
2025,      442407701,3,4424,77,1,1,2,2,1
2025,      442600801,5,4426,8,1,2,0,2,1
2025,      442611901,6,4426,119,1,4,0,2,1
2025,      442705101,4,4427,51,1,3,0,2,1
2025,      442711501,3,4427,115,1,1,0,2,1
2025,      442814201,2,4428,142,1,0,2,2,1
2025,      442908801,3,4429,88,1,3,3,2,1
2025,      442909101,3,4429,91,1,1,3,1,1
2025,      442909101,4,4429,91,1,1,3,2,2
2025,      443105501,4,4431,55,1,1,4,2,1
2025,      443202101,6,4432,21,1,0,1,2,1
2025,      443202701,3,4432,27,1,4,6,2,1
2025,      443308201,4,4433,82,1,2,1,2,1
2025,      443402701,2,4434,27,1,1,0,2,1
2025,      443408301,1,4434,83,1,3,0,2,1
2025,      443408601,5,4434,86,1,1,3,2,1
2025,      443508401,3,4435,84,1,3,0,2,1
2025,      443508501,6,4435,85,1,3,2,2,1
2025,      443508601,5,4435,86,1,3,0,2,1
2025,      443508801,3,4435,88,1,1,2,2,1
2025,      443509101,3,4435,91,1,3,2,2,1
2025,      443509201,4,4435,92,1,4,0,2,1
2025,      443602901,2,4436,29,1,0,3,2,1
2025,      443603801,6,4436,38,1,1,10,2,1
2025,      443703901,3,4437,39,1,2,5,2,1
2025,      443707201,3,4437,72,1,3,0,2,1
2025,      443806101,4,4438,61,1,1,0,2,1
2025,      443902401,4,4439,24,1,0,4,2,1
2025,      443903201,3,4439,32,1,1,1,2,1
2025,      443904101,4,4439,41,1,4,0,2,1
2025,      443906001,4,4439,60,1,2,2,2,1
2025,      444005301,4,4440,53,1,3,3,2,1
2025,      444100801,2,4441,8,1,3,7,2,1
2025,      444104901,3,4441,49,1,2,6,2,1
2025,      444105201,4,4441,52,1,3,6,2,1
2025,      444302301,2,4443,23,1,0,6,2,1
2025,      444318801,3,4443,188,1,1,6,1,1
2025,      444318801,4,4443,188,1,1,6,2,2
2025,      444320701,3,4443,207,1,1,0,2,1
2025,      444603301,4,4446,33,1,2,0,2,1
2025,      444603701,3,4446,37,1,5,3,1,1
2025,      444603701,4,4446,37,1,3,2,2,2
2025,      444610901,5,4446,109,1,4,8,1,1
2025,      444610901,6,4446,109,1,1,0,2,2
2025,      444801301,5,4448,13,1,0,4,2,1
2025,      444901001,2,4449,10,1,0,4,2,1
2025,      444901101,4,4449,11,1,3,0,2,1
2025,      444901401,5,4449,14,1,0,5,2,1
2025,      444901501,4,4449,15,1,1,6,2,1
2025,      445000201,6,4450,2,1,0,8,2,1
2025,      445000501,5,4450,5,1,4,0,2,1
2025,      445000701,4,4450,7,1,2,6,2,1
2025,      445005401,5,4450,54,1,1,6,2,1
2025,      445106801,3,4451,68,1,3,6,1,1
2025,      445106801,4,4451,68,1,3,4,2,2
2025,      445109501,1,4451,95,1,2,5,2,1
2025,      445200301,3,4452,3,1,4,6,1,1
2025,      445200301,4,4452,3,1,0,3,2,2
2025,      445204201,7,4452,42,1,0,2,1,1
2025,      445204201,8,4452,42,1,0,2,2,2
2025,      445209301,5,4452,93,1,4,3,1,1
2025,      445209301,6,4452,93,1,3,0,2,2
2025,      445300301,4,4453,3,1,4,5,1,1
2025,      445300301,5,4453,3,1,2,2,2,2
2025,      445301401,3,4453,14,1,1,1,1,1
2025,      445301401,4,4453,14,1,0,6,2,2
2025,      445301601,3,4453,16,1,4,6,2,1
2025,      445301901,4,4453,19,1,4,3,1,1
2025,      445301901,5,4453,19,1,0,2,2,2
2025,      445303101,5,4453,31,1,3,4,2,1
2025,      445405901,2,4454,59,1,2,6,2,1
2025,      445406301,3,4454,63,1,4,6,1,1
2025,      445406301,4,4454,63,1,1,6,2,2
2025,      445411701,4,4454,117,1,3,0,2,1
2025,      445411801,1,4454,118,1,2,0,1,1
2025,      445411801,2,4454,118,1,5,0,2,2
2025,      445414701,2,4454,147,1,2,0,2,1
2025,      445415101,4,4454,151,1,1,10,2,1
2025,      445500201,4,4455,2,1,3,4,2,1
2025,      445500301,5,4455,3,1,3,6,2,1
2025,      445500401,5,4455,4,1,0,2,2,1
2025,      445511401,2,4455,114,1,3,6,2,1
2025,      445511701,4,4455,117,1,3,5,2,1
2025,      445512401,3,4455,124,1,3,0,2,1
2025,      445512501,3,4455,125,1,2,2,2,1
2025,      445601301,2,4456,13,1,2,6,2,1
2025,      445601501,3,4456,15,1,6,2,2,1
2025,      445607701,1,4456,77,1,6,2,2,1
2025,      445607801,1,4456,78,1,2,2,1,1
2025,      445607801,2,4456,78,1,7,4,2,2
2025,      445607901,2,4456,79,1,0,6,1,1
2025,      445607901,4,4456,79,1,0,6,2,2
2025,      445608101,5,4456,81,1,0,8,2,1
2025,      445609101,3,4456,91,1,4,1,1,1
2025,      445609101,4,4456,91,1,1,6,2,2
2025,      445700101,5,4457,1,1,2,6,2,1
2025,      445700201,3,4457,2,1,1,6,2,1
2025,      445700501,2,4457,5,1,0,6,2,1
2025,      445705301,5,4457,53,1,0,7,2,1
2025,      445705601,5,4457,56,1,1,4,2,1
2025,      445905201,4,4459,52,1,2,4,2,1
2025,      445912501,3,4459,125,1,1,4,2,1
2025,      446018301,3,4460,183,1,0,6,2,1
2025,      446018601,5,4460,186,1,0,5,2,1
2025,      446108301,4,4461,83,1,1,1,2,1
2025,      446108401,3,4461,84,1,0,4,1,1
2025,      446108401,4,4461,84,1,0,4,2,2
2025,      446206701,3,4462,67,1,4,2,1,1
2025,      446206701,4,4462,67,1,1,2,2,2
