ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS104_1A,PS104_1M,PS104_1S,PS5
2025,      497103001,1,4971,30,1,2,0,1,1
2025,      497103001,2,4971,30,1,10,0,2,2
2025,      497203401,2,4972,34,1,19,7,2,1
2025,      497206501,2,4972,65,1,15,7,2,1
2025,      497206901,1,4972,69,1,12,7,2,1
2025,      497504301,2,4975,43,1,8,8,2,1
2025,      497504401,1,4975,44,1,16,8,2,1
2025,      497600401,1,4976,4,1,10,8,2,1
2025,      497601601,2,4976,16,1,0,7,2,1
2025,      497607701,2,4976,77,1,2,8,2,1
2025,      497802701,1,4978,27,1,0,5,2,1
2025,      497802801,2,4978,28,1,2,10,2,1
2025,      497803401,1,4978,34,1,0,3,2,1
2025,      497804201,1,4978,42,1,0,1,2,1
2025,      497804701,2,4978,47,1,1,10,2,1
2025,      497903201,2,4979,32,1,5,7,2,1
2025,      497903301,1,4979,33,1,3,7,2,1
2025,      497903401,1,4979,34,1,19,7,2,1
2025,      497904201,1,4979,42,1,13,7,2,1
2025,      497904301,1,4979,43,1,10,7,2,1
2025,      497904401,1,4979,44,1,4,8,2,1
2025,      497904501,2,4979,45,1,10,7,2,1
2025,      499404401,2,4994,44,1,2,0,2,1
2025,      499410601,2,4994,106,1,0,9,2,1
2025,      499410701,2,4994,107,1,10,0,2,1
2025,      499410901,2,4994,109,1,5,0,2,1
2025,      499412901,2,4994,129,1,1,0,2,1
2025,      500506001,3,5005,60,1,4,9,1,1
2025,      500506001,6,5005,60,1,4,9,2,2
2025,      500507901,1,5005,79,1,19,10,2,1
2025,      501412801,2,5014,128,1,3,10,2,1
2025,      501900901,2,5019,9,1,0,3,2,1
2025,      502000201,1,5020,2,1,1,11,2,1
2025,      502001501,1,5020,15,1,3,11,2,1
2025,      503102001,1,5031,20,1,2,8,2,1
2025,      503302501,1,5033,25,1,0,9,2,1
2025,      503400701,2,5034,7,1,0,11,2,1
2025,      503401201,1,5034,12,1,1,11,2,1
2025,      503401301,2,5034,13,1,1,10,2,1
2025,      503402901,2,5034,29,1,2,10,2,1
2025,      503403501,2,5034,35,1,10,11,2,1
2025,      503500601,2,5035,6,1,0,7,2,1
2025,      503500801,2,5035,8,1,2,3,2,1
2025,      503506701,1,5035,67,1,2,5,2,1
2025,      503507701,2,5035,77,1,2,5,2,1
2025,      503600601,2,5036,6,1,6,11,2,1
2025,      503611301,1,5036,113,1,2,11,2,1
2025,      504005101,1,5040,51,1,0,10,2,1
2025,      504008501,1,5040,85,1,0,10,2,1
2025,      504300201,3,5043,2,1,1,0,2,1
2025,      504302201,1,5043,22,1,5,7,1,1
2025,      504302201,2,5043,22,1,3,0,2,2
2025,      504305001,1,5043,50,1,0,2,2,1
2025,      504307901,2,5043,79,1,1,8,2,1
2025,      504501201,1,5045,12,1,1,11,2,1
2025,      504502601,2,5045,26,1,19,11,2,1
2025,      504503501,3,5045,35,1,6,0,2,1
2025,      504505401,2,5045,54,1,0,4,2,1
2025,      504700601,2,5047,6,1,2,0,2,1
2025,      504700701,2,5047,7,1,1,0,2,1
2025,      504700801,2,5047,8,1,1,0,2,1
2025,      504703301,2,5047,33,1,2,11,2,1
2025,      504703401,2,5047,34,1,0,6,2,1
2025,      504703601,2,5047,36,1,0,7,2,1
2025,      504805801,1,5048,58,1,10,0,2,1
2025,      504805901,2,5048,59,1,4,8,2,1
2025,      504807601,1,5048,76,1,10,8,2,1
2025,      504807801,2,5048,78,1,1,8,2,1
2025,      504807901,2,5048,79,1,2,0,2,1
2025,      504808001,1,5048,80,1,3,8,2,1
2025,      505000701,2,5050,7,1,2,11,2,1
2025,      505000901,1,5050,9,1,10,0,2,1
2025,      505001001,2,5050,10,1,4,11,2,1
2025,      505002101,2,5050,21,1,19,11,2,1
2025,      505002201,1,5050,22,1,19,11,2,1
2025,      505002301,2,5050,23,1,19,11,2,1
2025,      505002401,2,5050,24,1,2,0,2,1
2025,      505002601,1,5050,26,1,19,11,2,1
2025,      505102901,1,5051,29,1,4,0,2,1
2025,      505103001,2,5051,30,1,1,0,2,1
2025,      505103301,2,5051,33,1,1,0,2,1
2025,      505105001,2,5051,50,1,5,0,2,1
2025,      505105301,1,5051,53,1,4,0,2,1
2025,      505106201,2,5051,62,1,19,11,2,1
2025,      505106301,2,5051,63,1,4,0,2,1
2025,      505206901,1,5052,69,1,5,0,2,1
2025,      505207001,1,5052,70,1,10,0,2,1
2025,      505207901,2,5052,79,1,15,0,2,1
2025,      505208101,1,5052,81,1,0,1,2,1
2025,      505208801,2,5052,88,1,2,0,2,1
2025,      505412301,2,5054,123,1,5,0,2,1
2025,      505413201,2,5054,132,1,8,11,2,1
2025,      505501701,1,5055,17,1,5,3,1,1
2025,      505501701,4,5055,17,1,5,3,2,2
2025,      505501801,1,5055,18,1,1,11,1,1
2025,      505501801,2,5055,18,1,1,11,2,2
2025,      505501901,2,5055,19,1,3,0,2,1
2025,      505502101,1,5055,21,1,10,11,2,1
2025,      505502701,1,5055,27,1,6,11,1,1
2025,      505502701,2,5055,27,1,6,11,2,2
2025,      505502901,2,5055,29,1,3,11,2,1
2025,      505503001,1,5055,30,1,1,0,2,1
2025,      505503101,2,5055,31,1,6,11,2,1
2025,      505504101,1,5055,41,1,4,11,2,1
2025,      505504601,1,5055,46,1,19,11,2,1
2025,      505600601,2,5056,6,1,1,10,2,1
2025,      505603001,1,5056,30,1,1,0,2,1
2025,      505603701,2,5056,37,1,2,0,2,1
2025,      505604301,1,5056,43,1,2,0,2,1
2025,      505605901,1,5056,59,1,3,0,2,1
2025,      506103501,2,5061,35,1,3,0,2,1
2025,      506306201,1,5063,62,1,4,7,2,1
2025,      506604301,1,5066,43,1,0,2,2,1
2025,      506605501,1,5066,55,1,0,4,2,1
2025,      506607401,1,5066,74,1,0,3,2,1
2025,      506609601,1,5066,96,1,0,6,2,1
2025,      507001501,1,5070,15,1,1,1,2,1
2025,      507203401,1,5072,34,1,0,1,1,1
2025,      507203401,2,5072,34,1,0,1,2,2
2025,      509102301,5,5091,23,1,5,0,2,1
2025,      510010201,2,5100,102,1,6,11,2,1
2025,      511602301,2,5116,23,1,0,6,2,1
2025,      511702201,2,5117,22,1,8,0,2,1
2025,      512216701,1,5122,167,1,5,0,1,1
2025,      512216701,2,5122,167,1,5,0,1,2
2025,      512216701,3,5122,167,1,5,0,1,3
2025,      512216701,4,5122,167,1,2,0,2,4
2025,      512512801,1,5125,128,1,2,0,2,1
2025,      512802501,1,5128,25,1,0,11,2,1
2025,      513106401,1,5131,64,1,1,0,2,1
2025,      513200101,1,5132,1,1,7,6,2,1
2025,      513200601,1,5132,6,1,8,0,1,1
2025,      513200601,2,5132,6,1,6,0,2,2
2025,      513200801,1,5132,8,1,1,0,2,1
2025,      513202901,6,5132,29,1,6,0,2,1
2025,      513204501,1,5132,45,1,1,0,2,1
2025,      513204701,2,5132,47,1,1,0,2,1
2025,      513206401,2,5132,64,1,2,0,2,1
2025,      513206501,1,5132,65,1,1,0,2,1
2025,      513206701,2,5132,67,1,0,6,2,1
2025,      513310601,1,5133,106,1,0,6,2,1
2025,      513311001,2,5133,110,1,0,9,2,1
2025,      513315701,2,5133,157,1,2,0,2,1
2025,      513315801,2,5133,158,1,1,0,2,1
2025,      513315901,2,5133,159,1,0,7,2,1
2025,      513316101,1,5133,161,1,0,9,2,1
2025,      513403001,1,5134,30,1,0,6,1,1
2025,      513403001,2,5134,30,1,0,6,2,2
2025,      513403201,2,5134,32,1,1,0,2,1
2025,      513403401,1,5134,34,1,98,98,2,1
2025,      513405501,6,5134,55,1,1,6,2,1
2025,      513405801,2,5134,58,1,1,0,2,1
2025,      513405901,1,5134,59,1,1,0,2,1
2025,      513413801,2,5134,138,1,0,6,2,1
2025,      513413901,1,5134,139,1,1,8,2,1
2025,      513414001,1,5134,140,1,1,0,1,1
2025,      513414001,2,5134,140,1,1,0,2,2
2025,      513414701,2,5134,147,1,1,0,2,1
2025,      513414801,1,5134,148,1,1,0,1,1
2025,      513414801,2,5134,148,1,1,0,2,2
2025,      514308001,2,5143,80,1,3,0,2,1
2025,      514308401,1,5143,84,1,0,2,1,1
2025,      514308401,2,5143,84,1,2,0,1,2
2025,      514308401,3,5143,84,1,2,0,1,3
2025,      514308401,5,5143,84,1,0,6,2,4
2025,      516311301,1,5163,113,1,1,1,2,1
2025,      518001601,2,5180,16,1,4,8,2,1
2025,      518310501,1,5183,105,1,0,8,2,1
2025,      520610601,1,5206,106,1,3,7,2,1
2025,      520907001,1,5209,70,1,1,6,2,1
2025,      521102601,1,5211,26,1,1,11,2,1
2025,      521902601,2,5219,26,1,0,7,2,1
2025,      521911901,4,5219,119,1,0,2,2,1
2025,      522900501,2,5229,5,1,0,4,2,1
2025,      522901001,2,5229,10,1,3,8,2,1
2025,      522904001,1,5229,40,1,3,7,2,1
2025,      523006301,1,5230,63,1,2,7,1,1
2025,      523006301,2,5230,63,1,2,7,1,2
2025,      523006301,3,5230,63,1,2,7,2,3
2025,      529105501,2,5291,55,1,15,2,2,1
2025,      529203601,1,5292,36,1,0,6,2,1
2025,      529601201,2,5296,12,1,0,4,2,1
2025,      530803101,6,5308,31,1,2,0,2,1
2025,      530804901,1,5308,49,1,3,0,2,1
2025,      532107201,1,5321,72,1,0,8,1,1
2025,      532107201,3,5321,72,1,0,5,2,2
2025,      532703201,1,5327,32,1,3,0,2,1
2025,      532703301,2,5327,33,1,17,0,2,1
2025,      532703401,1,5327,34,1,3,0,1,1
2025,      532703401,2,5327,34,1,3,0,1,2
2025,      532703401,4,5327,34,1,3,0,2,3
2025,      532703501,2,5327,35,1,0,3,1,1
2025,      532703501,4,5327,35,1,0,3,1,2
2025,      532703501,5,5327,35,1,0,3,2,3
2025,      532801301,1,5328,13,1,18,0,1,1
2025,      532801301,4,5328,13,1,0,8,2,2
2025,      537008901,1,5370,89,1,2,0,2,1
2025,      538301601,1,5383,16,1,3,0,1,1
2025,      538301601,2,5383,16,1,3,0,1,2
2025,      538301601,3,5383,16,1,3,0,1,3
2025,      538301601,4,5383,16,1,3,0,1,4
2025,      538301601,5,5383,16,1,3,0,2,5
2025,      538401201,1,5384,12,1,1,11,1,1
2025,      538401201,2,5384,12,1,1,11,2,2
2025,      538402601,1,5384,26,1,98,98,2,1
2025,      538501901,2,5385,19,1,1,0,2,1
2025,      538607201,1,5386,72,1,14,10,2,1
2025,      539307101,2,5393,71,1,0,8,2,1
2025,      539307902,2,5393,79,2,1,0,2,1
2025,      539601101,2,5396,11,1,5,11,2,1
2025,      539810101,2,5398,101,1,6,7,2,1
2025,      539810901,2,5398,109,1,1,8,2,1
2025,      540103701,2,5401,37,1,0,4,2,1
2025,      540109601,2,5401,96,1,10,3,2,1
2025,      540603901,1,5406,39,1,0,3,2,1
2025,      540607901,2,5406,79,1,8,0,2,1
2025,      540609101,1,5406,91,1,4,0,1,1
2025,      540609101,2,5406,91,1,4,0,1,2
2025,      540609101,3,5406,91,1,4,0,1,3
2025,      540609101,4,5406,91,1,4,0,2,4
2025,      540700201,1,5407,2,1,10,7,1,1
2025,      540700201,2,5407,2,1,10,7,1,2
2025,      540700201,3,5407,2,1,10,7,2,3
2025,      540700401,1,5407,4,1,10,0,2,1
2025,      540700501,2,5407,5,1,10,10,2,1
2025,      540701201,1,5407,12,1,3,0,1,1
2025,      540701201,2,5407,12,1,3,0,1,2
2025,      540701201,3,5407,12,1,2,0,2,3
2025,      540704601,1,5407,46,1,3,0,1,1
2025,      540704601,2,5407,46,1,3,0,1,2
2025,      540704601,3,5407,46,1,3,0,1,3
2025,      540704601,4,5407,46,1,3,0,1,4
2025,      540704601,5,5407,46,1,2,0,2,5
2025,      540704701,2,5407,47,1,10,10,1,1
2025,      540704701,7,5407,47,1,2,10,2,2
2025,      540704801,1,5407,48,1,15,8,2,1
2025,      540704901,1,5407,49,1,10,8,2,1
2025,      540709401,2,5407,94,1,5,10,2,1
2025,      540709801,2,5407,98,1,1,10,2,1
2025,      540709901,3,5407,99,1,1,1,2,1
2025,      541102701,2,5411,27,1,0,1,2,1
2025,      542014001,2,5420,140,1,10,11,1,1
2025,      542014001,6,5420,140,1,10,10,1,2
2025,      542014001,7,5420,140,1,10,10,2,3
2025,      543111801,1,5431,118,1,0,5,2,1
2025,      543809001,2,5438,90,1,0,1,2,1
2025,      543809501,1,5438,95,1,1,0,2,1
2025,      544103601,1,5441,36,1,10,2,2,1
2025,      544401201,2,5444,12,1,2,3,2,1
2025,      546603301,2,5466,33,1,98,98,2,1
2025,      546810501,2,5468,105,1,3,1,2,1
2025,      547105601,2,5471,56,1,2,0,2,1
2025,      547313801,5,5473,138,1,5,0,2,1
2025,      547509301,2,5475,93,1,2,0,2,1
2025,      547509501,2,5475,95,1,4,0,2,1
2025,      547509601,1,5475,96,1,1,3,2,1
2025,      547510301,2,5475,103,1,13,0,2,1
2025,      547510401,1,5475,104,1,0,1,2,1
2025,      547510501,1,5475,105,1,0,3,2,1
2025,      547511001,2,5475,110,1,6,0,2,1
2025,      547601901,1,5476,19,1,0,1,2,1
2025,      547602001,1,5476,20,1,5,98,2,1
2025,      547607401,2,5476,74,1,0,1,2,1
2025,      547607601,2,5476,76,1,0,1,2,1
2025,      547612401,1,5476,124,1,10,98,1,1
2025,      547612401,2,5476,124,1,10,98,1,2
2025,      547612401,3,5476,124,1,2,3,2,3
2025,      547612601,2,5476,126,1,5,98,2,1
2025,      547700301,2,5477,3,1,3,0,2,1
2025,      547700801,2,5477,8,1,18,2,1,1
2025,      547700801,3,5477,8,1,15,3,1,2
2025,      547700801,4,5477,8,1,10,1,1,3
2025,      547700801,5,5477,8,1,1,6,1,4
2025,      547700801,6,5477,8,1,17,8,2,5
2025,      547705501,2,5477,55,1,10,8,2,1
2025,      547705701,1,5477,57,1,98,98,2,1
2025,      547706301,2,5477,63,1,5,4,2,1
2025,      547706601,2,5477,66,1,15,4,2,1
2025,      547801101,2,5478,11,1,0,2,2,1
2025,      547801301,2,5478,13,1,1,2,2,1
2025,      547801401,2,5478,14,1,1,1,1,1
2025,      547801401,3,5478,14,1,1,1,2,2
2025,      547805001,1,5478,50,1,6,0,1,1
2025,      547805001,3,5478,50,1,6,0,2,2
2025,      547906801,2,5479,68,1,5,0,2,1
2025,      547907001,2,5479,70,1,1,0,2,1
2025,      547907901,1,5479,79,1,3,0,2,1
2025,      547912001,2,5479,120,1,4,0,2,1
2025,      548004301,2,5480,43,1,0,6,2,1
2025,      548102101,3,5481,21,1,1,0,2,1
2025,      548103301,2,5481,33,1,4,3,2,1
2025,      548201901,2,5482,19,1,1,0,2,1
2025,      548202201,1,5482,22,1,1,6,1,1
2025,      548202201,2,5482,22,1,1,6,1,2
2025,      548202201,3,5482,22,1,1,6,1,3
