ID1,QHCLUSTER,QHNUMBER,QHHOME,PS107_1A,PS107_1M,PS107_1S,PS6,HVIDX,HHID
2023,3640,28,1,0,2,2,1,3,      364002801
2023,3647,27,1,1,0,2,1,5,      364702701
2023,3657,88,1,0,1,2,1,4,      365708801
2023,3663,54,1,0,11,2,1,3,      366305401
2023,3666,27,1,0,4,2,1,4,      366602701
2023,3675,56,1,0,1,2,1,6,      367505601
2023,3676,83,1,1,4,2,1,4,      367608301
2023,3681,19,1,1,0,2,1,4,      368101901
2023,3682,57,1,1,0,2,1,5,      368205701
2023,3684,135,1,0,7,2,1,4,      368413501
2023,3706,29,1,0,5,2,1,4,      370602901
2023,3706,80,1,0,1,2,1,5,      370608001
2023,3707,52,1,0,1,2,1,3,      370705201
2023,3707,53,1,0,1,2,1,3,      370705301
2023,3708,45,1,1,0,2,1,3,      370804501
2023,3719,34,1,0,2,2,1,2,      371903401
2023,3723,101,1,1,2,2,1,3,      372310101
2023,3743,12,1,0,1,2,1,5,      374301201
2023,3743,111,1,1,2,2,1,5,      374311101
2023,3743,118,1,1,0,2,1,3,      374311801
2023,3747,15,1,1,3,1,1,4,      374701501
2023,3747,15,1,0,1,2,2,5,      374701501
2023,3755,78,1,0,2,2,1,5,      375507801
2023,3757,5,1,0,2,2,1,4,      375700501
2023,3757,21,1,0,3,2,1,2,      375702101
2023,3757,37,1,1,2,2,1,3,      375703701
2023,3757,38,1,0,4,2,1,3,      375703801
2023,3757,50,1,0,1,2,1,5,      375705001
2023,3757,59,1,0,3,2,1,5,      375705901
2023,3763,10,1,0,10,2,1,5,      376301001
2023,3763,28,1,0,1,2,1,7,      376302801
2023,3772,36,1,1,0,2,1,3,      377203601
2023,3772,55,1,0,3,2,1,3,      377205501
2023,3772,121,1,1,4,2,1,4,      377212101
2023,3773,80,1,0,1,2,1,5,      377308001
2023,3773,139,1,0,6,2,1,4,      377313901
2023,3774,58,1,1,3,2,1,5,      377405801
2023,3774,81,1,1,3,2,1,4,      377408101
2023,3774,93,1,0,11,1,1,3,      377409301
2023,3774,93,1,0,7,2,2,4,      377409301
2023,3778,176,1,0,3,2,1,5,      377817601
2023,3826,47,1,0,6,2,1,5,      382604701
2023,3827,105,1,1,11,2,1,5,      382710501
2023,3830,22,1,0,1,2,1,3,      383002201
2023,3837,60,1,0,3,2,1,4,      383706001
2023,3842,49,1,1,0,2,1,4,      384204901
2023,3842,62,1,0,6,2,1,4,      384206201
2023,3842,69,1,0,6,2,1,4,      384206901
2023,3844,6,1,0,1,2,1,5,      384400601
2023,3852,45,1,0,6,2,1,3,      385204501
2023,3859,57,1,0,3,2,1,3,      385905701
2023,3864,29,1,0,4,2,1,3,      386402901
2023,3865,24,1,2,6,2,1,5,      386502401
2023,3872,16,1,0,5,2,1,4,      387201601
2023,3880,8,1,0,3,1,1,3,      388000801
2023,3880,8,1,0,3,2,2,5,      388000801
