ID1,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3,HVIDX,HHID
2023,1031,36,1,1,2,2,1,8,      103103601
2023,1044,66,1,0,1,2,1,1,      104406601
2023,1044,87,1,98,98,2,1,1,      104408701
2023,1058,31,1,3,1,1,1,1,      105803101
2023,1058,31,1,0,1,2,2,2,      105803101
2023,1058,165,1,2,0,2,1,1,      105816501
2023,1068,109,1,5,2,2,1,1,      106810901
2023,1077,105,1,7,0,2,1,1,      107710501
2023,1078,25,1,5,6,2,1,1,      107802501
2023,1078,36,1,3,5,2,1,1,      107803601
2023,1092,145,1,8,3,2,1,1,      109214501
2023,1093,2,1,4,1,2,1,2,      109300201
2023,1095,10,1,2,2,2,1,1,      109501001
2023,1095,43,1,1,1,1,1,1,      109504301
2023,1095,43,1,0,1,2,2,2,      109504301
2023,1136,38,1,5,0,2,1,6,      113603801
2023,1151,12,1,1,6,2,1,1,      115101201
2023,1158,7,1,0,2,2,1,1,      115800701
2023,1158,9,1,1,0,1,1,5,      115800901
2023,1158,9,1,1,0,2,2,6,      115800901
2023,1174,149,1,3,3,2,1,1,      117414901
2023,1179,3,1,3,4,2,1,1,      117900301
2023,1191,12,1,5,3,2,1,5,      119101201
2023,1205,94,1,3,0,2,1,5,      120509401
2023,1216,6,1,1,3,1,1,1,      121600601
2023,1216,6,1,1,3,2,2,2,      121600601
2023,1251,23,1,2,6,2,1,1,      125102301
2023,1259,43,1,5,0,1,1,1,      125904301
2023,1259,43,1,3,0,2,2,2,      125904301
2023,1260,136,1,8,3,2,1,1,      126013601
2023,1308,91,1,7,1,2,1,1,      130809101
2023,1328,6,1,6,0,2,1,6,      132800601
2023,1331,2,1,0,1,2,1,1,      133100201
2023,1331,55,1,1,1,2,1,4,      133105501
2023,1334,67,1,2,0,2,1,1,      133406701
2023,1334,118,1,8,0,2,1,1,      133411801
2023,1350,89,1,6,4,2,1,1,      135008901
2023,1363,111,1,8,3,2,1,1,      136311101
2023,1363,150,1,7,4,2,1,1,      136315001
2023,1374,9,1,98,98,2,1,2,      137400901
2023,1374,10,1,3,2,1,1,1,      137401001
2023,1374,10,1,6,2,2,2,2,      137401001
2023,1374,11,1,2,5,2,1,1,      137401101
2023,1374,14,1,1,1,2,1,1,      137401401
2023,1375,14,1,1,0,1,1,1,      137501401
2023,1375,14,1,2,3,2,2,2,      137501401
2023,1375,15,1,0,8,2,1,1,      137501501
2023,1375,16,1,8,10,2,1,1,      137501601
2023,1375,97,1,0,8,2,1,1,      137509701
2023,1375,98,1,5,6,2,1,2,      137509801
2023,1377,17,1,4,4,2,1,5,      137701701
2023,1377,58,1,8,5,2,1,6,      137705801
2023,1378,32,1,7,4,2,1,2,      137803201
2023,1378,58,1,2,1,2,1,1,      137805801
2023,1378,61,1,7,4,2,1,1,      137806101
2023,1389,41,1,2,0,2,1,5,      138904101
2023,1398,126,1,5,4,2,1,1,      139812601
2023,1401,85,1,0,1,2,1,7,      140108501
2023,1403,33,1,3,4,2,1,5,      140303301
2023,1409,58,1,4,3,2,1,5,      140905801
2023,1418,46,1,7,9,2,1,1,      141804601
2023,1435,66,1,7,3,2,1,3,      143506601
2023,1435,68,1,5,3,2,1,1,      143506801
2023,1440,1,1,3,7,2,1,5,      144000101
2023,1440,21,1,3,8,2,1,3,      144002101
2023,1440,25,1,3,0,1,1,1,      144002501
2023,1440,25,1,2,0,2,2,2,      144002501
2023,1473,13,1,0,4,2,1,1,      147301301
2023,1478,66,1,5,0,2,1,5,      147806601
2023,1497,26,1,5,2,2,1,1,      149702601
2023,1504,105,1,3,1,2,1,1,      150410501
2023,1519,19,1,6,0,1,1,1,      151901901
2023,1519,19,1,5,0,2,2,2,      151901901
2023,1528,36,1,5,1,2,1,1,      152803601
2023,1544,89,1,5,0,2,1,1,      154408901
2023,1587,2,1,4,0,2,1,1,      158700201
2023,1593,18,1,4,4,2,1,8,      159301801
2023,1597,14,1,8,2,2,1,1,      159701401
2023,1602,4,1,0,6,2,1,1,      160200401
2023,1607,161,1,2,2,2,1,2,      160716101
2023,1614,26,1,4,1,2,1,5,      161402601
2023,1614,38,1,3,4,1,1,1,      161403801
2023,1614,38,1,0,4,2,2,2,      161403801
